Priority,URL,Type,Locale
0.3,https://rateships.com/en/shipping/romania-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/romania-to-south-korea,corridor,en
0.3,https://rateships.com/en/shipping/romania-to-spain,corridor,en
0.3,https://rateships.com/en/shipping/romania-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/romania-to-switzerland,corridor,en
0.3,https://rateships.com/en/shipping/romania-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/romania-to-turkey,corridor,en
0.3,https://rateships.com/en/shipping/romania-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/romania-to-united-kingdom,corridor,en
0.3,https://rateships.com/en/shipping/romania-to-united-states,corridor,en
0.3,https://rateships.com/en/shipping/romania-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/russia-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/saudi-arabia-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-australia,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-brazil,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-canada,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-china,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-france,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-germany,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-india,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-indonesia,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-italy,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-japan,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-mexico,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-netherlands,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-russia,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-saudi-arabia,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-south-korea,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-spain,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-switzerland,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-turkey,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-united-kingdom,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-united-states,corridor,en
0.3,https://rateships.com/en/shipping/singapore-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-australia,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-brazil,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-canada,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-china,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-france,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-germany,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-india,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-indonesia,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-italy,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-japan,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-mexico,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-netherlands,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-russia,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-saudi-arabia,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-south-korea,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-spain,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-switzerland,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-turkey,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-united-kingdom,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-united-states,corridor,en
0.3,https://rateships.com/en/shipping/south-africa-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/south-korea-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/spain-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-australia,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-brazil,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-canada,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-china,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-france,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-germany,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-india,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-indonesia,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-italy,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-japan,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-mexico,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-netherlands,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-russia,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-saudi-arabia,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-south-korea,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-spain,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-switzerland,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-turkey,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-united-kingdom,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-united-states,corridor,en
0.3,https://rateships.com/en/shipping/sweden-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/switzerland-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-australia,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-brazil,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-canada,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-china,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-france,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-germany,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-india,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-indonesia,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-italy,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-japan,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-mexico,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-netherlands,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-russia,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-saudi-arabia,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-south-korea,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-spain,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-switzerland,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-turkey,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-united-kingdom,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-united-states,corridor,en
0.3,https://rateships.com/en/shipping/thailand-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/turkey-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-australia,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-brazil,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-canada,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-china,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-france,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-germany,corridor,en
0.3,https://rateships.com/en/shipping/united-arab-emirates-to-greece,corridor,en
